intent,text
payment_dispute,Ayuda para payment dispute el pago
payment_dispute,Quisiera payment dispute mi tarjeta
payment_dispute,¿Cómo puedo payment dispute el pago?
payment_dispute,¿Me pueden ayudar a payment dispute la transacción?
payment_dispute,¿Me pueden ayudar a payment dispute mi tarjeta?
payment_dispute,Necesito payment dispute mi tarjeta
payment_dispute,¿Cómo puedo payment dispute la transacción?
payment_dispute,¿Me pueden ayudar a payment dispute mi tarjeta?
payment_dispute,Ayuda para payment dispute mi tarjeta
payment_dispute,Ayuda para payment dispute mi tarjeta
payment_dispute,Necesito payment dispute mi tarjeta
payment_dispute,No sé cómo payment dispute el pago
payment_dispute,¿Cómo puedo payment dispute la transacción?
payment_dispute,No sé cómo payment dispute el pago
payment_dispute,Necesito payment dispute el pago
payment_dispute,No sé cómo payment dispute el pago
payment_dispute,Necesito payment dispute la transacción
payment_dispute,¿Me pueden ayudar a payment dispute el pago?
payment_dispute,¿Me pueden ayudar a payment dispute el pago?
payment_dispute,Quisiera payment dispute la transacción
payment_dispute,¿Me pueden ayudar a payment dispute el pago?
payment_dispute,No sé cómo payment dispute la transacción
payment_dispute,Ayuda para payment dispute la transacción
payment_dispute,¿Cómo puedo payment dispute el pago?
payment_dispute,No sé cómo payment dispute mi tarjeta
payment_dispute,No sé cómo payment dispute la transacción
payment_dispute,Ayuda para payment dispute la transacción
payment_dispute,¿Cómo puedo payment dispute mi tarjeta?
payment_dispute,Ayuda para payment dispute el pago
payment_dispute,No sé cómo payment dispute la transacción
payment_dispute,Necesito payment dispute el pago
payment_dispute,Ayuda para payment dispute la transacción
payment_dispute,No sé cómo payment dispute el pago
payment_dispute,Ayuda para payment dispute mi tarjeta
payment_dispute,No sé cómo payment dispute el pago
payment_dispute,¿Me pueden ayudar a payment dispute el pago?
payment_dispute,No sé cómo payment dispute la transacción
payment_dispute,¿Cómo puedo payment dispute la transacción?
payment_dispute,¿Cómo puedo payment dispute mi tarjeta?
payment_dispute,¿Cómo puedo payment dispute el pago?
payment_dispute,No sé cómo payment dispute la transacción
payment_dispute,¿Me pueden ayudar a payment dispute el pago?
payment_dispute,¿Me pueden ayudar a payment dispute la transacción?
payment_dispute,Ayuda para payment dispute mi tarjeta
payment_dispute,Quisiera payment dispute el pago
payment_dispute,Ayuda para payment dispute el pago
payment_dispute,Quisiera payment dispute mi tarjeta
payment_dispute,Necesito payment dispute el pago
subscription_cancel,Quisiera subscription cancel mi suscripción mensual
subscription_cancel,¿Cómo puedo subscription cancel mi suscripción mensual?
subscription_cancel,Necesito subscription cancel mi plan
subscription_cancel,Ayuda para subscription cancel mi plan
subscription_cancel,Quisiera subscription cancel la suscripción
subscription_cancel,¿Me pueden ayudar a subscription cancel mi plan?
subscription_cancel,Quisiera subscription cancel mi suscripción mensual
subscription_cancel,No sé cómo subscription cancel mi suscripción mensual
subscription_cancel,Necesito subscription cancel mi suscripción mensual
subscription_cancel,Necesito subscription cancel mi suscripción mensual
subscription_cancel,No sé cómo subscription cancel mi suscripción mensual
subscription_cancel,¿Cómo puedo subscription cancel mi plan?
subscription_cancel,¿Me pueden ayudar a subscription cancel mi plan?
subscription_cancel,Necesito subscription cancel mi suscripción mensual
subscription_cancel,¿Me pueden ayudar a subscription cancel la suscripción?
subscription_cancel,No sé cómo subscription cancel mi plan
subscription_cancel,Ayuda para subscription cancel la suscripción
subscription_cancel,No sé cómo subscription cancel mi plan
subscription_cancel,Necesito subscription cancel mi plan
subscription_cancel,Ayuda para subscription cancel mi plan
subscription_cancel,No sé cómo subscription cancel la suscripción
subscription_cancel,No sé cómo subscription cancel la suscripción
subscription_cancel,Ayuda para subscription cancel la suscripción
subscription_cancel,¿Cómo puedo subscription cancel la suscripción?
subscription_cancel,No sé cómo subscription cancel mi suscripción mensual
subscription_cancel,Necesito subscription cancel la suscripción
subscription_cancel,¿Cómo puedo subscription cancel la suscripción?
subscription_cancel,¿Cómo puedo subscription cancel mi plan?
subscription_cancel,No sé cómo subscription cancel mi suscripción mensual
subscription_cancel,Quisiera subscription cancel mi suscripción mensual
subscription_cancel,¿Cómo puedo subscription cancel mi plan?
subscription_cancel,Necesito subscription cancel mi suscripción mensual
subscription_cancel,Quisiera subscription cancel mi plan
subscription_cancel,¿Me pueden ayudar a subscription cancel mi plan?
subscription_cancel,Ayuda para subscription cancel la suscripción
subscription_cancel,No sé cómo subscription cancel la suscripción
subscription_cancel,¿Me pueden ayudar a subscription cancel mi plan?
subscription_cancel,Quisiera subscription cancel la suscripción
subscription_cancel,Quisiera subscription cancel la suscripción
subscription_cancel,No sé cómo subscription cancel mi suscripción mensual
subscription_cancel,¿Cómo puedo subscription cancel la suscripción?
subscription_cancel,¿Me pueden ayudar a subscription cancel mi suscripción mensual?
subscription_cancel,Quisiera subscription cancel mi suscripción mensual
subscription_cancel,¿Cómo puedo subscription cancel la suscripción?
subscription_cancel,¿Cómo puedo subscription cancel mi plan?
subscription_cancel,¿Cómo puedo subscription cancel mi suscripción mensual?
subscription_cancel,Ayuda para subscription cancel mi suscripción mensual
subscription_cancel,No sé cómo subscription cancel mi suscripción mensual
subscription_cancel,Quisiera subscription cancel mi suscripción mensual
subscription_cancel,¿Me pueden ayudar a subscription cancel mi suscripción mensual?
subscription_cancel,Necesito subscription cancel la suscripción
subscription_cancel,¿Cómo puedo subscription cancel mi plan?
subscription_cancel,No sé cómo subscription cancel mi plan
subscription_cancel,Ayuda para subscription cancel la suscripción
subscription_cancel,¿Cómo puedo subscription cancel mi plan?
subscription_cancel,No sé cómo subscription cancel la suscripción
subscription_cancel,No sé cómo subscription cancel la suscripción
subscription_cancel,No sé cómo subscription cancel mi suscripción mensual
subscription_cancel,No sé cómo subscription cancel mi plan
subscription_cancel,¿Cómo puedo subscription cancel mi suscripción mensual?
subscription_cancel,¿Me pueden ayudar a subscription cancel mi plan?
subscription_cancel,Ayuda para subscription cancel mi suscripción mensual
subscription_cancel,No sé cómo subscription cancel la suscripción
subscription_cancel,¿Cómo puedo subscription cancel mi plan?
subscription_cancel,Ayuda para subscription cancel la suscripción
subscription_cancel,Quisiera subscription cancel la suscripción
subscription_cancel,¿Cómo puedo subscription cancel mi suscripción mensual?
subscription_cancel,No sé cómo subscription cancel mi suscripción mensual
subscription_cancel,Ayuda para subscription cancel la suscripción
subscription_cancel,No sé cómo subscription cancel la suscripción
subscription_cancel,¿Cómo puedo subscription cancel mi plan?
subscription_cancel,No sé cómo subscription cancel mi suscripción mensual
subscription_cancel,Quisiera subscription cancel mi suscripción mensual
subscription_cancel,No sé cómo subscription cancel la suscripción
subscription_cancel,Quisiera subscription cancel mi plan
subscription_cancel,¿Me pueden ayudar a subscription cancel la suscripción?
subscription_cancel,No sé cómo subscription cancel mi suscripción mensual
subscription_cancel,Quisiera subscription cancel mi suscripción mensual
subscription_cancel,¿Me pueden ayudar a subscription cancel mi plan?
subscription_cancel,No sé cómo subscription cancel mi plan
subscription_upgrade,Necesito subscription upgrade la suscripción
subscription_upgrade,¿Me pueden ayudar a subscription upgrade mi suscripción mensual?
subscription_upgrade,Ayuda para subscription upgrade la suscripción
subscription_upgrade,Ayuda para subscription upgrade mi plan
subscription_upgrade,Necesito subscription upgrade mi suscripción mensual
subscription_upgrade,¿Me pueden ayudar a subscription upgrade mi suscripción mensual?
subscription_upgrade,No sé cómo subscription upgrade la suscripción
subscription_upgrade,Ayuda para subscription upgrade la suscripción
subscription_upgrade,Necesito subscription upgrade mi plan
